essential,vital,nuanced,important,emerging,dire,senior,userfriendly,meaningful,key,actionable,innovative,attractive,vast,invaluable,intriguing,accessible,greatest,collegial,unmet,fastest,robust,devastating,seamless,safer,rigorous,longstanding,ideal,scientific,strategic,tremendous,sophisticated,confident,alarming,strong,unique,interdisciplinary,substantial,ready,largest,stellar,powerful,effective,elusive,prestigious,crucial,incredible,ambitious,experienced,generalizable,major,indispensable,desperate,outstanding,compelling,multidisciplinary,impactful,quality,extensive,successful,critical,enormous,novel,sustainable,cohesive,myriad,talented,urgent,pivotal,timely,scalable,surprising,considerable,significant,rich,qualified,transdisciplinary,massive,immediate,durable,exciting,overwhelming,exceptional,renowned,motivated,productive,unanswered,huge,paramount,careful,remarkable,deployable,diverse,interesting,expansive,notable,top,deeper,immense,international,synergistic,efficacious,creative,accurate,dedicated,biggest,reproducible,fundamental,intuitive,easy,interprofessional,broad,tailored,groundbreaking,relevant,skilled,efficient,advanced,dismal,ample,unparalleled,unprecedented,daunting,latest,revolutionary,tangible,ultimate,imperative,first,foundational,vibrant,comprehensive,intellectual,promising,transformative,systematic,premier,detailed,stark,optimal,various,total_num_hype_words,num_words,frac_hype_words,forum,id,decision,flesch_reading_ease,year,avg_score,concreteness,team_size,last_author_gender,last_author_country,women_perc,count_as_pass,num_words_5cats,gender_cat_m,gender_cat_f,flesch_reading_ease_scale,concreteness_scale
0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0.0,6472.0,0.0,B1twdMCab,HyA18ypHM,Reject,69.460434,2018.0,5.3333335,2.129266,3.0,male,United States,0.0,0.0,0.0,male,1.0,0.045907099,0.12241986
0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6933.0,0.0,BJInMmWC-,BJ-HHy6rM,Reject,66.358551,2018.0,4.6666665,2.2020364,3.0,male,Israel,0.0,0.0,1.0,male,1.0,0.045263197,0.63235259
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7713.0,0.0,SJme6-ZR-,rk5-r1arz,Reject,76.780426,2018.0,5.3333335,2.1225147,3.0,female,Ireland,0.33333334,0.0,1.0,female,2.0,0.047426611,0.075110644
0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7640.0,0.0,BJubPWZRW,Syvt4yTSG,Invite to Workshop Track,74.968094,2018.0,4.6666665,2.171994,3.0,male,Viet Nam,0.0,1.0,1.0,male,1.0,0.047050398,0.42183268
0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,1,0,2,0,0,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0.0,13809.0,0.0,rkPLzgZAZ,HJurQkTrz,Accept (Poster),82.02124,2018.0,7.3333335,2.2767856,3.0,male,United States,0.0,1.0,4.0,male,1.0,0.048514519,1.1561521
0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,3,0,0,0,16,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8271.0,0.0,ryjw_eAaZ,ByRxSkaSG,Reject,69.123222,2018.0,4.6666665,2.1127295,4.0,female,Belarus,0.5,0.0,2.0,female,2.0,0.045837097,0.006541776
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0.0,4905.0,0.0,S1347ot3b,S1SrSypHG,Reject,70.00695,2018.0,2.3333333,2.1619318,2.0,male,India,0.5,0.0,0.0,male,1.0,0.046020545,0.35132247
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0.0,9221.0,0.0,rkc_hGb0Z,r1wp81arf,Reject,78.123024,2018.0,4.3333335,2.053365,1.0,male,Nigeria,0.0,0.0,2.0,male,1.0,0.047705311,-0.40945083
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,1,0,0,0,0.0,9658.0,0.0,BkUp6GZRW,SkNG4JTBf,Accept (Poster),86.57473,2018.0,6.0,1.9538049,5.0,male,"Korea, Republic of",0.2,1.0,3.0,male,1.0,0.049459748,-1.107111
0,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0.0,7862.0,0.0,r1kNDlbCb,HyVbIkTrG,Reject,70.023331,2018.0,5.0,2.2686419,2.0,male,"Korea, Republic of",0.0,0.0,1.0,male,1.0,0.046023946,1.099086
0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,8,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6834.0,0.0,SJzMATlAZ,rJ6gr1prf,Reject,78.20697,2018.0,5.3333335,2.1926003,2.0,male,Israel,0.0,0.0,1.0,male,1.0,0.047722738,0.56622964
0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,1,0,2,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0.0,7359.0,0.0,r1RF3ExCb,r1FewkpHf,Reject,81.317055,2018.0,6.0,2.288888,5.0,male,Germany,0.0,0.0,1.0,male,1.0,0.048368342,1.2409586
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,5,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,5,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0.0,8940.0,0.0,B1ZZTfZAW,BkuaVyarz,Reject,72.77832,2018.0,5.0,2.1928697,3.0,male,Germany,0.33333334,0.0,2.0,male,1.0,0.046595838,0.5681175
0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0.0,6293.0,0.0,BkA7gfZAb,rkz9V16rG,Invite to Workshop Track,60.857185,2018.0,5.6666665,2.1609483,3.0,male,Poland,0.33333334,1.0,0.0,male,1.0,0.044121202,0.34443083
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0.0,7006.0,0.0,SJJinbWRZ,HJMaMJarf,Accept (Poster),65.263214,2018.0,6.6666665,2.3151896,5.0,male,Belgium,0.33333334,1.0,1.0,male,1.0,0.045035824,1.4252651
0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0.0,5274.0,0.0,S1FFLWWCZ,Bk7OLy6Hz,Reject,67.949135,2018.0,4.3333335,2.273001,1.0,male,India,0.0,0.0,0.0,male,1.0,0.045593377,1.1296314
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5631.0,0.0,SkRsFSRpb,r1CvVk6SM,Invite to Workshop Track,78.736404,2018.0,4.6666665,2.2167022,2.0,male,India,0.0,1.0,0.0,male,1.0,0.047832638,0.73512232
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5605.0,0.0,rJ6iJmWCW,SkshIyaHG,Reject,70.301842,2018.0,4.0,2.1372616,4.0,male,India,0.25,0.0,0.0,male,1.0,0.046081763,0.17844845
0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0.0,4763.0,0.0,By9iRkWA-,r1SBLyTrf,Reject,74.243027,2018.0,6.0,2.1543739,4.0,female,Russian Federation,0.25,0.0,0.0,female,2.0,0.046899889,0.29836127
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6909.0,0.0,H1Y8hhg0b,SkdVNJ6Bz,Accept (Poster),81.079346,2018.0,6.3333335,2.1191268,3.0,male,Netherlands,0.0,1.0,1.0,male,1.0,0.048318997,0.051369999
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,9,0,0,2,0,0,0,0,0,1,0,0,0,0.0,11695.0,0.0,rkmu5b0a-,B12lQyarz,Accept (Poster),83.9366,2018.0,6.0,2.0245075,4.0,male,Viet Nam,0.0,1.0,4.0,male,1.0,0.048912115,-0.61166734
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2,0,0,0,0.0,9114.0,0.0,ry8dvM-R-,B1XcXJTSz,Accept (Poster),77.867729,2018.0,7.0,2.20804,3.0,male,Germany,0.0,1.0,2.0,male,1.0,0.047652315,0.6744225
